index,DE_B01,DE_B09,DE_B10,DE_B11,DE_B12,DE_B15,DE_B16,DE_B18,DE_B19,DE_load,DE_surplus,DK_B01,DK_B16,DK_B18,DK_B19,DK_load,DK_surplus,HU_B01,HU_B09,HU_B11,HU_B12,HU_B15,HU_B16,HU_B19,HU_load,HU_surplus,IT_B01,IT_B09,IT_B10,IT_B11,IT_B12,IT_B16,IT_B18,IT_B19,IT_load,IT_surplus,NE_B01,NE_B11,NE_B16,NE_B18,NE_B19,NE_load,NE_surplus,PO_B01,PO_B10,PO_B11,PO_B12,PO_B16,PO_B19,PO_load,PO_surplus,SE_B12,SE_B13,SE_B16,SE_B19,SE_load,SE_surplus,SP_B01,SP_B09,SP_B10,SP_B11,SP_B12,SP_B13,SP_B15,SP_B16,SP_B18,SP_B19,SP_load,SP_surplus,UK_B19,UK_load,UK_surplus,y,year,month,day,hour,minute,second
48,17185,93,16865,5405,341,504,0,25061,112268,179879,-2157,432.0,1.0,1395.0,1596.0,3345.0,79.0,516,4,36,32,28,0,413,16340,-15311,613.0,651.0,1096.0,1632.0,122.0,0.0,0.0,3719.0,19413.0,-11580.0,83,0,4,8183,8530,42800,-26000,225.0,0.0,184.0,0.0,0.0,5754.0,14446.0,-8283.0,5267.0,0.0,0.0,2811.0,15049.0,-6971.0,552,0,868,998,864,0,87,40,0,3444,21173,-14320,865.0,1322.0,-457.0,3,2022,1,2,23,0,0
49,17161,96,19446,5406,434,504,0,23647,106066,173128,-368,409.0,1.0,1284.0,1579.0,3308.0,-35.0,512,4,36,32,28,0,620,15728,-14496,618.0,651.0,1186.0,1584.0,127.0,0.0,0.0,3753.0,18841.0,-10922.0,82,0,4,6659,8546,41392,-26101,225.0,0.0,184.0,0.0,0.0,5437.0,14223.0,-8377.0,5225.0,0.0,0.0,2672.0,14808.0,-6911.0,547,0,1241,1011,775,0,88,40,0,3602,20153,-12849,865.0,1129.0,-264.0,3,2022,1,3,0,0,0
50,17150,96,19675,5420,494,504,0,22845,101508,170685,-2993,381.0,1.0,1132.0,1783.0,3285.0,12.0,512,4,36,32,28,0,607,15247,-14028,603.0,651.0,1451.0,1566.0,114.0,0.0,0.0,3715.0,18543.0,-10443.0,84,0,4,6650,8453,40806,-25615,225.0,0.0,184.0,0.0,0.0,5104.0,14320.0,-8807.0,5245.0,0.0,0.0,2652.0,14886.0,-6989.0,543,0,1690,990,734,0,85,40,0,3682,19679,-11915,865.0,1012.0,-147.0,3,2022,1,3,1,0,0
51,17053,96,18651,5432,530,504,0,22671,102403,173478,-6138,360.0,1.0,1396.0,1943.0,3361.0,339.0,502,4,36,32,27,0,405,15225,-14219,600.0,651.0,1606.0,1623.0,112.0,0.0,0.0,3714.0,19052.0,-10746.0,84,0,4,6663,8098,40492,-25643,223.0,0.0,184.0,0.0,0.0,4712.0,14814.0,-9695.0,5781.0,0.0,0.0,2609.0,15344.0,-6954.0,545,0,2038,1003,804,0,86,40,0,3724,19754,-11514,865.0,980.0,-115.0,3,2022,1,3,2,0,0
52,17180,96,13464,5458,355,504,0,23810,110330,181772,-10575,486.0,1.0,1725.0,2100.0,3584.0,728.0,500,4,36,32,28,0,360,16018,-15058,598.0,651.0,1822.0,1633.0,105.0,0.0,0.0,3563.0,20705.0,-12333.0,84,0,4,7072,8069,40988,-25759,227.0,16.0,187.0,0.0,0.0,4129.0,15727.0,-11168.0,6262.0,0.0,0.0,2539.0,15734.0,-6933.0,546,0,1605,990,814,0,86,40,0,3900,20516,-12535,865.0,926.0,-61.0,3,2022,1,3,3,0,0
53,17283,95,7327,5455,354,504,0,24392,129451,199216,-14355,539.0,1.0,1852.0,2414.0,4201.0,605.0,501,4,36,32,27,0,544,18135,-16991,607.0,651.0,121.0,1690.0,121.0,0.0,0.0,3363.0,24670.0,-18117.0,84,0,4,7890,8222,43740,-27540,231.0,68.0,199.0,38.0,0.0,3884.0,18749.0,-14329.0,8233.0,0.0,0.0,2583.0,17213.0,-6397.0,547,0,883,997,1233,0,86,40,0,4031,22969,-15152,865.0,911.0,-46.0,3,2022,1,3,4,0,0
54,17595,93,6081,5459,218,504,0,24524,146670,228635,-27491,722.0,1.0,1846.0,2464.0,4772.0,261.0,516,4,36,32,31,0,363,21080,-20098,630.0,650.0,5.0,2185.0,241.0,47.0,0.0,3372.0,28930.0,-21800.0,84,0,4,8626,8084,47804,-31006,229.0,80.0,212.0,43.0,1.0,3611.0,20921.0,-16745.0,10015.0,0.0,0.0,2622.0,18764.0,-6127.0,546,0,424,1015,1575,0,89,40,0,4436,26155,-18030,865.0,930.0,-65.0,3,2022,1,3,5,0,0
55,17997,96,6043,5459,576,504,10,24219,148171,250878,-47803,790.0,1.0,1970.0,2401.0,5079.0,83.0,517,1,33,23,37,49,766,22265,-20839,633.0,650.0,177.0,3335.0,441.0,844.0,0.0,3171.0,32665.0,-23414.0,84,0,4,8734,8107,52778,-35849,231.0,176.0,223.0,43.0,57.0,3675.0,22135.0,-17730.0,10350.0,0.0,0.0,2620.0,19396.0,-6426.0,544,0,363,1055,1927,0,89,111,0,4939,28546,-19518,865.0,990.0,-125.0,3,2022,1,3,6,0,0
56,18298,96,8372,5459,280,504,1458,24274,145399,261928,-57788,809.0,12.0,2032.0,2900.0,5072.0,681.0,515,0,32,16,42,324,839,22989,-21221,649.0,650.0,181.0,3429.0,511.0,2348.0,0.0,2760.0,35378.0,-24850.0,83,0,4,8887,8174,57029,-39881,234.0,47.0,237.0,43.0,144.0,3750.0,22929.0,-18474.0,10419.0,0.0,1.0,2559.0,19451.0,-6472.0,540,0,405,1077,2399,0,92,1863,0,5202,30212,-18634,865.0,1170.0,-305.0,3,2022,1,3,7,0,0
57,18277,96,8845,5502,179,504,8164,23683,142445,267001,-59306,843.0,38.0,2071.0,3072.0,5190.0,834.0,514,0,25,16,42,428,773,23502,-21704,653.0,646.0,115.0,2608.0,395.0,3523.0,0.0,2779.0,35696.0,-24977.0,83,0,42,8903,8116,58111,-40967,235.0,1.0,238.0,43.0,274.0,3986.0,22935.0,-18158.0,10307.0,0.0,4.0,2718.0,19620.0,-6591.0,541,0,688,1082,1782,0,92,5024,0,5160,31106,-16737,865.0,1341.0,-476.0,3,2022,1,3,8,0,0
58,18132,96,5617,5497,159,504,15646,22619,144008,272754,-60476,841.0,65.0,2086.0,3280.0,5246.0,1026.0,516,0,12,16,39,662,737,23775,-21793,633.0,642.0,116.0,2231.0,222.0,3823.0,0.0,3150.0,35706.0,-24889.0,84,0,130,8882,8058,56875,-39721,234.0,46.0,238.0,43.0,417.0,4319.0,23366.0,-18069.0,10379.0,0.0,7.0,2970.0,19916.0,-6560.0,531,0,870,1073,1339,0,98,6780,0,5128,30788,-14969,865.0,1489.0,-624.0,3,2022,1,3,9,0,0
59,17972,96,5502,5477,183,504,19883,22545,146783,279273,-60328,852.0,83.0,2091.0,3356.0,5134.0,1248.0,512,0,29,16,37,994,914,23804,-21302,623.0,648.0,61.0,2003.0,216.0,3770.0,0.0,3270.0,34695.0,-24104.0,84,0,213,8910,8090,55464,-38167,236.0,247.0,241.0,43.0,533.0,4585.0,23608.0,-17723.0,10430.0,0.0,7.0,2957.0,20005.0,-6611.0,538,0,1358,1049,1021,0,100,7405,0,5444,30499,-13584,865.0,1670.0,-805.0,3,2022,1,3,10,0,0
60,17852,96,7407,5457,226,504,19025,22525,144841,280238,-62305,800.0,84.0,2088.0,3418.0,5078.0,1312.0,514,0,32,16,39,1167,827,23651,-21056,620.0,651.0,29.0,2011.0,216.0,3327.0,0.0,3477.0,34343.0,-24012.0,84,0,248,8909,8130,55854,-38483,234.0,189.0,242.0,43.0,432.0,4829.0,23666.0,-17697.0,10465.0,0.0,5.0,3180.0,20204.0,-6554.0,539,0,1765,1039,973,0,101,7557,0,5956,30485,-12555,865.0,1781.0,-916.0,3,2022,1,3,11,0,0
61,17848,96,5959,5451,109,504,14734,22565,142033,275534,-66235,757.0,59.0,2060.0,3433.0,5043.0,1266.0,513,0,32,17,36,1269,930,22992,-20195,632.0,652.0,28.0,2057.0,217.0,2322.0,0.0,3518.0,34803.0,-25377.0,83,0,242,8911,8096,56252,-38920,235.0,56.0,243.0,43.0,331.0,4879.0,23374.0,-17587.0,10428.0,0.0,2.0,3346.0,20225.0,-6449.0,541,0,1648,1045,1030,0,104,7652,0,6396,30083,-11667,865.0,1857.0,-992.0,3,2022,1,3,12,0,0
62,18022,96,5457,5451,249,504,9062,22601,136771,272737,-74524,813.0,14.0,2081.0,3470.0,5021.0,1357.0,512,0,32,25,38,746,765,23119,-21001,646.0,652.0,189.0,2356.0,281.0,1217.0,0.0,3172.0,35188.0,-26675.0,83,0,107,8924,7950,57466,-40402,235.0,415.0,243.0,43.0,107.0,4919.0,23417.0,-17455.0,10435.0,0.0,0.0,3615.0,20687.0,-6637.0,535,0,1731,1030,957,0,102,7379,0,6872,29167,-10561,865.0,1969.0,-1104.0,3,2022,1,3,13,0,0
63,18315,96,8875,5437,145,504,2530,22605,131551,268449,-78391,827.0,1.0,2035.0,3498.0,5200.0,1161.0,510,0,32,31,42,107,751,23529,-22056,649.0,651.0,264.0,3135.0,448.0,192.0,0.0,2981.0,36242.0,-27922.0,83,0,28,8917,7671,58816,-42117,233.0,681.0,249.0,43.0,7.0,4769.0,23971.0,-17989.0,10364.0,0.0,0.0,3857.0,20855.0,-6634.0,544,0,1411,1039,1508,0,102,5393,0,6947,28768,-11824,865.0,1979.0,-1114.0,3,2022,1,3,14,0,0
64,18653,99,15472,5419,101,542,44,22610,129488,273844,-81416,840.0,1.0,2070.0,3571.0,5535.0,947.0,516,0,32,30,43,0,585,24350,-23144,649.0,651.0,300.0,4410.0,916.0,24.0,0.0,2782.0,38273.0,-28541.0,84,0,3,8833,7471,61242,-44851,234.0,777.0,252.0,43.0,0.0,4535.0,23882.0,-18041.0,10460.0,0.0,0.0,4090.0,21041.0,-6491.0,543,0,1084,1082,2312,0,104,1789,0,7386,29274,-14974,865.0,1979.0,-1114.0,3,2022,1,3,15,0,0
65,18749,100,14650,5425,183,559,0,22216,128634,281315,-90799,706.0,1.0,2000.0,3444.0,5326.0,825.0,511,0,32,28,43,0,441,24105,-23050,649.0,652.0,185.0,4456.0,698.0,0.0,0.0,2815.0,38007.0,-28552.0,83,0,4,8504,7365,63810,-47854,235.0,708.0,267.0,43.0,0.0,4279.0,23558.0,-18026.0,10192.0,0.0,0.0,4355.0,20625.0,-6078.0,544,0,363,1124,3065,0,110,186,0,8310,31072,-17370,865.0,2046.0,-1181.0,3,2022,1,3,16,0,0
66,18764,100,9522,5432,431,545,0,21792,128444,278636,-93606,725.0,1.0,2013.0,2844.0,4973.0,610.0,516,0,30,28,40,0,367,23765,-22784,648.0,652.0,106.0,4020.0,587.0,0.0,0.0,2669.0,37629.0,-28947.0,83,0,4,8022,7052,60621,-45460,234.0,338.0,260.0,43.0,0.0,4236.0,23340.0,-18229.0,10308.0,0.0,0.0,4530.0,20368.0,-5530.0,547,0,363,1179,3060,0,107,77,0,9176,31843,-17334,865.0,2398.0,-1533.0,3,2022,1,3,17,0,0
67,18591,100,8643,5439,471,525,0,21635,121020,268893,-92469,701.0,1.0,1955.0,2384.0,4586.0,455.0,507,0,28,28,40,0,279,23324,-22442,654.0,651.0,211.0,2885.0,612.0,0.0,0.0,2740.0,35243.0,-27490.0,83,0,4,7962,6745,58003,-43209,235.0,105.0,252.0,43.0,0.0,4350.0,22852.0,-17867.0,9739.0,0.0,0.0,4680.0,19675.0,-5256.0,558,0,363,1118,2619,0,109,70,0,10044,32306,-17425,865.0,2500.0,-1635.0,3,2022,1,3,18,0,0
68,18230,100,7507,5427,401,532,0,20493,113669,251772,-85413,816.0,1.0,1650.0,1984.0,4316.0,135.0,507,0,28,27,37,0,169,22524,-21756,656.0,645.0,15.0,2349.0,334.0,0.0,0.0,2640.0,32509.0,-25870.0,83,0,4,7138,6478,54823,-41120,234.0,6.0,239.0,43.0,0.0,4373.0,21306.0,-16411.0,9123.0,0.0,0.0,4788.0,18948.0,-5037.0,571,0,363,1068,2501,0,108,53,0,10423,31729,-16642,865.0,2291.0,-1426.0,3,2022,1,3,19,0,0
69,17765,100,9834,5376,511,540,0,20874,106303,238359,-77056,841.0,1.0,1527.0,1711.0,4040.0,40.0,516,0,28,24,34,0,222,21649,-20825,638.0,642.0,81.0,1915.0,158.0,0.0,0.0,2873.0,29132.0,-22825.0,84,0,4,6582,6158,52129,-39301,233.0,0.0,239.0,43.0,0.0,4298.0,19825.0,-15012.0,8740.0,0.0,0.0,4870.0,18102.0,-4492.0,587,0,430,1026,2178,0,107,25,0,10684,29097,-14060,865.0,2150.0,-1285.0,3,2022,1,3,20,0,0
70,17549,100,10499,5384,181,538,0,21882,97663,225141,-71345,688.0,1.0,1481.0,1522.0,3758.0,-66.0,517,0,28,24,34,0,254,20734,-19877,600.0,645.0,48.0,1734.0,151.0,0.0,0.0,3056.0,26221.0,-19987.0,84,0,4,5972,5968,49295,-37267,233.0,0.0,237.0,43.0,0.0,4367.0,18509.0,-13629.0,8188.0,0.0,0.0,5026.0,17269.0,-4055.0,577,0,561,990,1172,0,105,10,0,11128,26455,-11912,865.0,1984.0,-1119.0,3,2022,1,3,21,0,0
71,17369,104,11645,5417,177,547,0,21176,89538,211453,-65480,558.0,1.0,1401.0,1278.0,3577.0,-339.0,524,0,28,24,32,0,181,19566,-18777,626.0,651.0,9.0,1729.0,136.0,0.0,0.0,2975.0,23813.0,-17687.0,84,0,4,5710,5562,46530,-35170,226.0,0.0,237.0,5.0,0.0,4259.0,17594.0,-12867.0,7080.0,0.0,0.0,5154.0,17009.0,-4775.0,571,0,1025,978,799,0,95,9,0,11419,24775,-9879,865.0,1792.0,-927.0,3,2022,1,3,22,0,0
72,17391,104,18203,5423,567,561,0,21251,84204,200166,-52462,597.0,1.0,1293.0,1042.0,3488.0,-555.0,521,0,28,24,32,0,219,18383,-17559,625.0,651.0,7.0,1571.0,134.0,0.0,0.0,3047.0,22311.0,-16276.0,84,0,4,5324,5363,44424,-33649,226.0,0.0,237.0,0.0,0.0,3958.0,16880.0,-12459.0,6790.0,0.0,0.0,5021.0,16824.0,-5013.0,554,0,1859,975,676,0,94,9,0,11744,22985,-7074,865.0,1587.0,-722.0,3,2022,1,3,23,0,0
73,17383,102,20059,5420,783,524,0,18501,79682,192525,-50071,660.0,1.0,1191.0,884.0,3429.0,-693.0,516,0,28,24,31,0,248,17491,-16644,625.0,651.0,81.0,1553.0,122.0,0.0,0.0,3094.0,21366.0,-15240.0,84,0,4,5132,4865,43524,-33439,228.0,0.0,238.0,0.0,0.0,3712.0,16612.0,-12434.0,6626.0,0.0,0.0,4839.0,16796.0,-5331.0,570,0,3153,977,750,0,96,9,0,11722,21880,-4603,865.0,1399.0,-534.0,1,2022,1,4,0,0,0
74,17345,104,18205,5434,814,524,0,15290,74111,190963,-59136,745.0,1.0,1176.0,866.0,3454.0,-666.0,516,0,28,24,30,0,303,16824,-15923,625.0,651.0,228.0,1541.0,121.0,0.0,0.0,3518.0,21079.0,-14395.0,84,0,4,5204,4542,42615,-32781,229.0,0.0,238.0,0.0,0.0,3718.0,16603.0,-12418.0,6691.0,0.0,0.0,4749.0,16723.0,-5283.0,574,0,3882,974,664,0,94,9,0,11456,21345,-3692,865.0,1261.0,-396.0,1,2022,1,4,1,0,0
75,17353,104,16548,5449,695,524,0,12932,69168,193124,-70351,825.0,1.0,1073.0,845.0,3528.0,-784.0,516,0,28,24,31,0,339,16628,-15690,625.0,651.0,601.0,1541.0,127.0,0.0,0.0,3753.0,21376.0,-14078.0,84,0,4,4320,4232,42249,-33609,230.0,0.0,237.0,0.0,0.0,3503.0,16936.0,-12966.0,7315.0,0.0,0.0,4669.0,17084.0,-5100.0,572,0,3909,965,809,0,93,9,0,11172,21264,-3735,865.0,1242.0,-377.0,1,2022,1,4,2,0,0
76,17486,104,13533,5444,367,531,0,10166,63827,199292,-87834,887.0,1.0,772.0,815.0,3716.0,-1241.0,516,0,28,24,31,0,307,17349,-16443,630.0,651.0,601.0,1535.0,126.0,0.0,0.0,3836.0,22797.0,-15418.0,84,0,4,3569,3884,42804,-35263,235.0,0.0,236.0,0.0,0.0,3286.0,17763.0,-14006.0,7912.0,0.0,0.0,4713.0,17985.0,-5360.0,578,0,3152,967,812,0,95,9,0,11076,21935,-5246,865.0,1194.0,-329.0,1,2022,1,4,3,0,0
77,17634,104,9502,5424,149,596,0,10373,59460,213215,-109973,939.0,1.0,705.0,876.0,4255.0,-1734.0,513,0,28,22,29,0,282,19280,-18406,627.0,651.0,76.0,1629.0,180.0,0.0,0.0,3926.0,26625.0,-19536.0,84,0,4,3486,3828,45047,-37645,235.0,2.0,228.0,38.0,0.0,3065.0,20158.0,-16590.0,8552.0,0.0,0.0,4589.0,19017.0,-5876.0,582,0,1627,1104,1339,0,95,10,0,10740,24068,-8571,865.0,1156.0,-291.0,1,2022,1,4,4,0,0
78,17980,102,6551,5419,204,716,0,12862,55456,235791,-136501,928.0,1.0,858.0,982.0,4878.0,-2109.0,519,0,28,20,34,0,265,22153,-21287,625.0,650.0,50.0,1854.0,351.0,45.0,0.0,4111.0,30832.0,-23146.0,83,0,4,2842,3683,49175,-42563,235.0,16.0,228.0,43.0,1.0,2777.0,22051.0,-18751.0,8910.0,0.0,0.0,4432.0,20133.0,-6791.0,579,0,988,1131,1729,0,95,13,0,10734,26973,-11704,865.0,1148.0,-283.0,1,2022,1,4,5,0,0
79,18574,104,11815,5434,539,720,7,13214,52227,254271,-151637,906.0,1.0,819.0,1000.0,5205.0,-2479.0,528,0,28,19,32,124,152,22996,-22113,627.0,650.0,200.0,2458.0,396.0,687.0,0.0,4125.0,34806.0,-25663.0,82,0,4,3001,3576,54802,-48139,235.0,20.0,235.0,43.0,62.0,2703.0,23023.0,-19725.0,9864.0,0.0,0.0,4154.0,20800.0,-6782.0,582,0,985,1206,2855,0,104,83,0,10838,28993,-12340,865.0,1258.0,-393.0,1,2022,1,4,6,0,0
80,18787,101,14024,5468,504,720,532,12608,49584,265425,-163097,887.0,19.0,918.0,1025.0,5238.0,-2389.0,529,0,28,16,32,749,150,22979,-21475,622.0,649.0,193.0,2838.0,353.0,1899.0,0.0,3873.0,36950.0,-26523.0,81,0,4,2832,2930,59275,-53428,234.0,20.0,248.0,43.0,183.0,2316.0,23454.0,-20410.0,9870.0,0.0,2.0,4062.0,20732.0,-6798.0,588,0,986,1250,3148,0,104,1388,0,10561,30459,-12434,865.0,1530.0,-665.0,1,2022,1,4,7,0,0
81,18802,100,17342,5504,549,720,2817,11792,46650,269692,-165416,886.0,101.0,1021.0,1009.0,5314.0,-2297.0,532,0,28,18,34,1345,295,22958,-20706,618.0,649.0,115.0,3011.0,356.0,3158.0,0.0,3822.0,37370.0,-25641.0,67,0,17,3562,2772,60815,-54397,232.0,44.0,256.0,43.0,368.0,1861.0,23660.0,-20856.0,10082.0,0.0,11.0,3720.0,20622.0,-6809.0,582,0,984,1278,2748,0,104,3789,0,9919,31305,-11901,865.0,1892.0,-1027.0,1,2022,1,4,8,0,0
82,18657,98,17369,5531,358,720,5704,13920,47329,272977,-163291,866.0,169.0,1227.0,1047.0,5333.0,-2024.0,533,0,28,20,36,1591,301,23194,-20685,616.0,649.0,645.0,2786.0,323.0,3672.0,0.0,4068.0,37404.0,-24645.0,70,0,53,1981,2724,60695,-55867,234.0,296.0,270.0,43.0,478.0,1630.0,24118.0,-21167.0,10266.0,0.0,19.0,3534.0,20849.0,-7030.0,578,0,984,1266,2814,0,102,4623,0,10126,31355,-10862,865.0,2147.0,-1282.0,1,2022,1,4,9,0,0
83,18556,96,14391,5517,448,720,8471,15144,47938,278605,-167324,865.0,247.0,1436.0,1099.0,5260.0,-1613.0,532,0,28,16,36,1524,418,23504,-20950,622.0,649.0,843.0,2580.0,261.0,3649.0,0.0,4345.0,36515.0,-23566.0,78,0,56,3092,2450,60731,-55055,234.0,254.0,273.0,43.0,462.0,1436.0,24361.0,-21659.0,10871.0,0.0,18.0,3244.0,20973.0,-6840.0,567,0,864,1260,2827,0,106,4475,0,10800,31292,-10393,865.0,2285.0,-1420.0,1,2022,1,4,10,0,0
84,18357,94,8040,5514,348,720,10307,19020,48163,277806,-167243,843.0,245.0,1205.0,1232.0,5227.0,-1702.0,529,0,28,16,35,1110,566,23930,-21646,622.0,650.0,840.0,2599.0,240.0,3296.0,0.0,4520.0,35879.0,-23112.0,81,0,101,3574,2321,60624,-54547,236.0,347.0,272.0,43.0,346.0,1293.0,24276.0,-21739.0,10844.0,0.0,11.0,3127.0,20749.0,-6767.0,567,0,852,1238,2287,0,103,4093,0,11826,31527,-10561,865.0,2317.0,-1452.0,1,2022,1,4,11,0,0
85,18192,92,3815,5496,401,720,8847,22543,50116,273462,-163240,858.0,146.0,1308.0,1422.0,5188.0,-1454.0,534,0,27,16,35,677,799,23658,-21570,622.0,649.0,1061.0,2563.0,244.0,2357.0,0.0,4930.0,36285.0,-23859.0,65,0,140,4840,1758,60527,-53724,236.0,378.0,273.0,43.0,252.0,1303.0,24024.0,-21539.0,10855.0,0.0,4.0,3110.0,20770.0,-6801.0,568,0,958,1205,2102,0,106,3683,0,13076,31273,-9575,865.0,2335.0,-1470.0,3,2022,1,4,12,0,0
86,18115,92,4915,5488,542,720,4257,22451,52912,271398,-161906,841.0,44.0,1437.0,1538.0,5091.0,-1231.0,548,0,28,16,38,339,975,23807,-21863,620.0,650.0,819.0,2547.0,309.0,1119.0,0.0,4995.0,36395.0,-25336.0,64,0,126,4848,1664,60152,-53450,234.0,401.0,277.0,43.0,71.0,1498.0,23959.0,-21435.0,10869.0,0.0,0.0,2993.0,21558.0,-7696.0,565,0,985,1197,1870,0,107,2986,0,13633,30405,-9062,865.0,2393.0,-1528.0,3,2022,1,4,13,0,0
87,18222,92,6905,5497,529,720,1126,24764,55370,271699,-158474,863.0,4.0,1251.0,1773.0,5299.0,-1408.0,552,0,24,16,40,67,1029,24064,-22336,619.0,650.0,180.0,2800.0,430.0,176.0,0.0,5157.0,37175.0,-27163.0,64,0,56,3879,1949,60484,-54536,232.0,391.0,280.0,43.0,1.0,1633.0,24402.0,-21822.0,10835.0,0.0,0.0,2868.0,21965.0,-8262.0,567,0,984,1212,2515,0,106,1860,0,13623,30188,-9321,865.0,2340.0,-1475.0,3,2022,1,4,14,0,0
88,18463,93,10070,5515,239,720,15,23855,59869,275108,-156269,901.0,3.0,1324.0,1889.0,5641.0,-1524.0,539,0,24,16,40,0,1127,24804,-23058,621.0,650.0,186.0,3547.0,628.0,18.0,0.0,5218.0,38809.0,-27941.0,65,0,3,5583,2344,62735,-54740,230.0,478.0,287.0,43.0,0.0,1841.0,24328.0,-21449.0,10793.0,0.0,0.0,2771.0,22098.0,-8534.0,561,0,620,1271,3722,0,101,594,0,12963,30488,-10656,865.0,2335.0,-1470.0,1,2022,1,4,15,0,0
89,18663,96,12603,5505,207,720,0,23980,62299,280297,-156224,930.0,3.0,1608.0,1895.0,5430.0,-994.0,534,0,24,16,40,0,1132,24481,-22735,623.0,650.0,53.0,3416.0,513.0,0.0,0.0,5217.0,38606.0,-28134.0,64,0,4,4989,2060,65179,-58062,233.0,618.0,281.0,43.0,0.0,2102.0,23992.0,-20715.0,10757.0,0.0,0.0,2656.0,21647.0,-8234.0,551,0,0,1318,3441,0,102,23,0,13254,31590,-12901,865.0,2424.0,-1559.0,3,2022,1,4,16,0,0
90,18638,96,7736,5473,175,720,0,24025,62245,277994,-158886,919.0,3.0,1963.0,2138.0,5147.0,-124.0,540,0,24,16,40,0,1103,24196,-22473,630.0,650.0,52.0,2976.0,503.0,0.0,0.0,5290.0,38158.0,-28057.0,64,0,4,6387,2313,61854,-53086,234.0,340.0,263.0,43.0,0.0,2493.0,23736.0,-20363.0,10940.0,0.0,0.0,2578.0,21163.0,-7645.0,565,0,140,1349,2989,0,104,14,0,13992,32085,-12932,865.0,2722.0,-1857.0,3,2022,1,4,17,0,0
91,18336,96,5838,5464,233,720,0,25568,63785,270170,-150130,918.0,3.0,1957.0,2477.0,4855.0,500.0,536,0,24,16,40,0,1010,23676,-22050,619.0,648.0,84.0,2367.0,336.0,0.0,0.0,5147.0,35807.0,-26606.0,63,0,4,7692,3271,59419,-48389,234.0,129.0,263.0,43.0,0.0,2913.0,23112.0,-19530.0,10753.0,0.0,0.0,2568.0,20499.0,-7178.0,585,0,737,1260,2469,0,105,14,0,15214,32753,-12369,865.0,1423.0,-558.0,3,2022,1,4,18,0,0
92,17875,100,5747,5446,280,720,0,26583,63014,254412,-134647,877.0,3.0,1998.0,2677.0,4594.0,961.0,537,0,24,15,37,0,1000,22830,-21217,618.0,648.0,82.0,2033.0,283.0,0.0,0.0,5129.0,33021.0,-24228.0,63,0,4,7407,3601,56378,-45303,233.0,258.0,264.0,43.0,0.0,2873.0,21669.0,-17998.0,10580.0,0.0,0.0,2459.0,19641.0,-6602.0,583,0,851,1310,2742,0,105,14,0,15291,32032,-11136,865.0,1255.0,-390.0,3,2022,1,4,19,0,0
93,17632,103,5552,5461,198,723,0,25980,61773,242520,-125098,861.0,3.0,2049.0,2630.0,4322.0,1221.0,539,0,24,12,39,0,776,21785,-20395,625.0,649.0,8.0,1815.0,267.0,0.0,0.0,5119.0,29495.0,-21012.0,63,0,4,8149,4251,53698,-41231,236.0,126.0,247.0,43.0,0.0,2927.0,20229.0,-16650.0,10631.0,0.0,0.0,2454.0,19007.0,-5922.0,573,0,851,1233,2493,0,103,13,0,15377,29607,-8964,865.0,2383.0,-1518.0,3,2022,1,4,20,0,0
94,17459,105,7763,5479,194,724,0,27880,60827,230236,-109805,830.0,3.0,2096.0,2510.0,4036.0,1403.0,542,0,24,12,40,0,866,20845,-19361,589.0,650.0,3.0,1809.0,232.0,0.0,0.0,4993.0,26393.0,-18117.0,62,0,4,8570,5323,51094,-37135,232.0,0.0,243.0,43.0,0.0,3099.0,18802.0,-15185.0,10440.0,0.0,0.0,2331.0,18021.0,-5250.0,565,0,852,1193,1586,0,100,13,0,15276,26964,-7379,865.0,2180.0,-1315.0,3,2022,1,4,21,0,0
95,17196,108,12100,5477,304,698,0,28956,61977,216521,-89705,803.0,3.0,2026.0,2670.0,3905.0,1597.0,538,0,24,12,35,0,867,19721,-18245,598.0,650.0,548.0,1716.0,137.0,0.0,0.0,5048.0,23875.0,-15178.0,63,0,4,8401,5431,48171,-34272,227.0,0.0,250.0,5.0,0.0,3280.0,17752.0,-13990.0,10452.0,0.0,0.0,2242.0,17745.0,-5051.0,559,0,1357,1154,946,0,92,13,0,14686,25526,-6719,865.0,1964.0,-1099.0,3,2022,1,4,22,0,0
96,16941,108,15952,5434,349,556,0,28630,66915,207787,-72902,827.0,3.0,2098.0,2662.0,3780.0,1810.0,514,0,24,12,32,0,809,18448,-17057,619.0,650.0,730.0,1646.0,145.0,0.0,0.0,5030.0,22316.0,-13496.0,61,0,4,8653,5774,46082,-31590,227.0,0.0,250.0,0.0,0.0,3143.0,17163.0,-13543.0,10279.0,0.0,0.0,2253.0,17270.0,-4738.0,563,0,2376,1162,1042,0,88,13,0,14028,23719,-4447,865.0,1700.0,-835.0,3,2022,1,4,23,0,0
97,16828,108,21570,5477,176,554,0,27623,74502,200502,-53664,769.0,3.0,2053.0,2234.0,3879.0,1180.0,510,0,24,12,32,0,762,17644,-16304,624.0,649.0,1102.0,1586.0,112.0,0.0,0.0,4938.0,21457.0,-12446.0,60,0,4,8784,6276,44542,-29418,228.0,0.0,250.0,0.0,0.0,2822.0,16787.0,-13487.0,10250.0,0.0,0.0,2269.0,17050.0,-4531.0,540,0,2675,1132,947,0,90,13,0,13602,22560,-3561,865.0,1453.0,-588.0,3,2022,1,5,0,0,0
